"2023/2/19"	"P1104385-00-A:SBGD230472405280"	"P1104384-00-A:SBGD230482400070"	"P1104383-00-A:SBGD230502402500"	"21"	"0"	"18116,18239,18452,18690,18929,19165,19404,19644,19883,20132,20371,20610,20849,21088,21327,21565,21804,22024,22097,22097,22097,"	"44,27,37,64,1633,2271,2955,3587,4205,4843,5516,6262,6988,7661,8318,8855,9212,9185,17207,17256,17189,"	"8441"
"2023/2/19"	"P1104385-00-A:SBGD230472402410"	"P1104384-00-A:SBGD230482400370"	"P1104383-00-A:SBGD230502402510"	"22"	"0"	"18116,18239,18443,18681,18920,19158,19408,19647,19886,20123,20363,20602,20840,21081,21320,21558,21807,22025,22102,22102,22102,22101,"	"2,22,0,39,1462,2169,2872,3406,4011,4606,5177,5842,6484,7123,7712,8224,8559,8650,17213,17220,17210,17066,"	"7838"
"2023/2/19"	"P1104385-00-A:SBGD230472405810"	"P1104384-00-A:SBGD230482400330"	"P1104383-00-A:SBGD230502402520"	"20"	"0"	"18265,18483,18722,18960,19200,19439,19679,19917,20157,20405,20644,20883,21122,21360,21599,21838,22046,22097,22097,22097,"	"36,30,458,2127,2587,3070,3638,4158,4724,5403,6065,6763,7483,8124,8806,9088,10334,17223,17217,17182,"	"8226"
"2023/2/19"	"P1104385-00-A:SBGD230472400450"	"P1104384-00-A:SBGD230482400380"	"P1104383-00-A:SBGD230502402530"	"22"	"0"	"18114,18237,18438,18676,18916,19155,19394,19632,19882,20121,20360,20599,20837,21076,21315,21554,21794,22023,22097,22097,22097,22094,"	"33,28,26,54,1336,2011,2627,3204,3839,4357,4972,5688,6306,7056,7704,8199,8515,8511,17235,17213,17228,16601,"	"7865"
"2023/2/19"	"P1104385-00-A:SBGD230472402400"	"P1104384-00-A:SBGD230482400750"	"P1104383-00-A:SBGD230502402540"	"21"	"0"	"18232,18442,18680,18920,19159,19397,19636,19875,20113,20353,20591,20841,21080,21319,21559,21797,22019,22103,22103,22103,22103,"	"5,25,30,1403,2031,2568,3111,3713,4405,5102,5809,6595,7380,8004,8586,8957,8873,17128,17096,17120,17097,"	"8298"
"2023/2/19"	"P1104385-00-A:SBGD230472405770"	"P1104384-00-A:SBGD230482400320"	"P1104383-00-A:SBGD230502402550"	"20"	"0"	"18258,18473,18712,18950,19190,19429,19678,19917,20156,20395,20632,20872,21112,21350,21590,21829,22040,22098,22098,22098,"	"0,13,231,1925,2447,3021,3554,4134,4691,5382,5995,6665,7319,8023,8553,8831,9362,17251,17241,17227,"	"8119"
"2023/2/19"	"P1104385-00-A:SBGD230472400170"	"P1104384-00-A:SBGD230482400310"	"P1104383-00-A:SBGD230502402560"	"21"	"0"	"18129,18259,18474,18712,18952,19191,19430,19669,19909,20148,20387,20626,20873,21112,21350,21589,21828,22040,22106,22106,22106,"	"0,9,26,55,1434,2029,2628,3152,3654,4129,4712,5330,5995,6649,7304,7900,8262,8387,17191,17149,17153,"	"7456"
"2023/2/19"	"P1104385-00-A:SBGD230472405340"	"P1104384-00-A:SBGD230482400280"	"P1104383-00-A:SBGD230502402570"	"21"	"0"	"18128,18252,18462,18712,18951,19189,19428,19666,19904,20144,20384,20623,20862,21112,21350,21589,21825,22037,22098,22098,22098,"	"37,43,55,112,1202,1809,2384,2919,3549,4196,4826,5470,6077,6714,7285,7820,8034,8940,17241,17205,17235,"	"7449"
"2023/2/19"	"P1104385-00-A:SBGD230472405210"	"P1104384-00-A:SBGD230482400740"	"P1104383-00-A:SBGD230502402580"	"21"	"0"	"18131,18281,18507,18745,18985,19224,19462,19708,19947,20185,20425,20664,20903,21142,21381,21620,21859,22065,22098,22098,22098,"	"41,22,38,436,1563,2311,2956,3608,4173,4761,5393,6014,6737,7431,8134,8729,9007,12793,17236,17176,17242,"	"8167"
"2023/2/19"	"P1104385-00-A:SBGD230472400410"	"P1104384-00-A:SBGD230482400290"	"P1104383-00-A:SBGD230502402590"	"21"	"0"	"18129,18278,18501,18740,19020,19218,19457,19696,19977,20216,20424,20663,20901,21182,21420,21660,21899,22084,22103,22103,22103,"	"12,15,38,322,1854,2325,2786,3304,3990,4620,5148,5804,6465,7334,7955,8479,8669,14867,17224,17209,17202,"	"7927"
"2023/2/19"	"P1104385-00-A:SBGD230482401530"	"P1104384-00-A:SBGD230482400530"	"P1104383-00-A:SBGD230502402600"	"21"	"0"	"18125,18275,18499,18738,18978,19217,19455,19694,19933,20182,20420,20618,20898,21095,21376,21615,21853,22062,22098,22098,22098,"	"3,33,30,377,1696,2274,2821,3328,3910,4557,5095,5655,6410,6975,7598,8240,8438,12470,17157,17150,17163,"	"7699"
"2023/2/19"	"P1104385-00-A:SBGD230482401650"	"P1104384-00-A:SBGD230482400780"	"P1104383-00-A:SBGD230502402610"	"21"	"0"	"18121,18250,18459,18697,18894,19176,19373,19613,19894,20101,20381,20620,20858,21097,21336,21534,21814,22030,22099,22099,22099,"	"9,14,33,15,1067,1797,2302,2802,3473,3959,4620,5274,5919,6540,7022,7514,7921,8017,17198,17215,17215,"	"7253"
"2023/2/19"	"P1104385-00-A:SBGD230472400190"	"P1104384-00-A:SBGD230482400490"	"P1104383-00-A:SBGD230502402620"	"21"	"0"	"18124,18253,18464,18702,18942,19181,19420,19658,19897,20137,20376,20625,20864,21102,21341,21580,21819,22033,22102,22102,22102,"	"50,58,68,42,1651,2204,2736,3253,3726,4208,4747,5424,6058,6789,7503,8181,8516,8439,17228,17183,17176,"	"7702"
"2023/2/19"	"P1104385-00-A:SBGD230472404880"	"P1104384-00-A:SBGD230482400610"	"P1104383-00-A:SBGD230502402630"	"21"	"0"	"18118,18267,18487,18725,18964,19203,19442,19681,19920,20159,20398,20648,20887,21126,21366,21605,21841,22048,22097,22097,22097,"	"18,3,18,289,1315,2011,2589,3120,3748,4315,4911,5576,6210,6844,7486,7991,8387,10525,17190,17199,17190,"	"7555"
"2023/2/19"	"P1104385-00-A:SBGD230472400380"	"P1104384-00-A:SBGD230482400550"	"P1104383-00-A:SBGD230502402640"	"21"	"0"	"18111,18261,18477,18725,18964,19202,19439,19678,19917,20156,20405,20644,20883,21122,21360,21600,21840,22047,22102,22102,22102,"	"10,2,5,136,1644,2201,2776,3301,3859,4411,5017,5660,6326,7053,7826,8443,8862,9848,17193,17204,17170,"	"7947"
"2023/2/19"	"P1104385-00-A:SBGD230482401630"	"P1104384-00-A:SBGD230482400270"	"P1104383-00-A:SBGD230502402650"	"22"	"0"	"18115,18238,18439,18678,18916,19155,19393,19633,19883,20120,20357,20596,20835,21075,21314,21553,21802,22022,22105,22105,22105,22104,"	"9,26,26,31,1381,1996,2494,3016,3609,4236,4928,5711,6501,7227,7991,8648,9042,9020,17166,17187,17161,16951,"	"8221"
"2023/2/19"	"P1104385-00-A:SBGD230472405240"	"P1104384-00-A:SBGD230482400480"	"P1104383-00-A:SBGD230502402660"	"20"	"0"	"18258,18471,18710,18960,19198,19438,19677,19917,20155,20394,20632,20871,21110,21360,21598,21837,22045,22099,22099,22099,"	"51,20,122,1517,2132,2744,3287,3897,4549,5194,5858,6552,7246,7973,8543,8890,9906,17211,17188,17199,"	"8080"
"2023/2/19"	"P1104385-00-A:SBGD230472400130"	"P1104384-00-A:SBGD230482400510"	"P1104383-00-A:SBGD230502402670"	"21"	"0"	"18130,18260,18475,18713,18953,19192,19431,19670,19910,20149,20387,20638,20877,21112,21352,21591,21830,22040,22101,22101,22101,"	"18,6,37,37,1841,2427,3040,3601,4161,4755,5308,6007,6717,7394,8049,8696,9073,9208,17181,17164,17134,"	"8237"
"2023/2/19"	"P1104385-00-A:SBGD230482401420"	"P1104384-00-A:SBGD230482400300"	"P1104383-00-A:SBGD230502402680"	"21"	"0"	"18133,18256,18469,18709,18947,19187,19426,19665,19914,20152,20391,20629,20867,21106,21354,21594,21833,22043,22100,22100,22100,"	"10,6,46,9,1447,2179,2856,3532,4238,4872,5630,6277,6946,7666,8288,8692,9058,9712,17198,17204,17186,"	"8330"
"2023/2/19"	"P1104385-00-A:SBGD230472400040"	"P1104384-00-A:SBGD230482400460"	"P1104383-00-A:SBGD230502402690"	"21"	"0"	"18129,18252,18463,18712,18950,19190,19429,19668,19907,20146,20386,20625,20864,21103,21352,21591,21831,22041,22101,22101,22101,"	"14,18,12,0,1586,2161,2750,3271,3777,4249,4786,5322,5940,6519,7081,7635,7885,9149,17239,17195,17207,"	"7231"
"2023/2/19"	"P1104385-00-A:SBGD230472400340"	"P1104384-00-A:SBGD230482400500"	"P1104383-00-A:SBGD230502402700"	"21"	"0"	"18126,18276,18500,18738,18978,19175,19456,19694,19933,20182,20421,20660,20858,21138,21377,21616,21855,22056,22098,22098,22098,"	"16,1,7,509,1926,2182,2774,3288,3899,4578,5172,5792,6369,7136,7765,8298,8533,11493,17236,17228,17233,"	"7813"
"2023/2/19"	"P1104385-00-A:SBGD230482401460"	"P1104384-00-A:SBGD230482400260"	"P1104383-00-A:SBGD230502402710"	"21"	"0"	"18120,18269,18500,18738,18978,19217,19455,19693,19932,20172,20410,20650,20899,21138,21377,21615,21854,22056,22105,22105,22105,"	"5,8,19,215,1946,2399,2872,3387,3939,4608,5259,5996,6680,7411,8104,8679,8909,10556,17188,17191,17198,"	"8133"
"2023/2/19"	"P1104385-00-A:SBGD230472400120"	"P1104384-00-A:SBGD230482400120"	"P1104383-00-A:SBGD230502402720"	"21"	"0"	"18119,18242,18448,18686,18936,19174,19413,19652,19891,20130,20367,20606,20855,21095,21334,21572,21811,22028,22099,22099,22099,"	"0,2,46,28,2136,2734,3238,3800,4347,4879,5406,6026,6763,7395,8075,8711,9025,8949,17166,17172,17149,"	"8231"
"2023/2/19"	"P1104385-00-A:SBGD230472400020"	"P1104384-00-A:SBGD230482400710"	"P1104383-00-A:SBGD230502402730"	"22"	"0"	"18115,18245,18451,18689,18928,19167,19406,19645,19884,20132,20371,20609,20848,21086,21324,21564,21803,22023,22101,22101,22101,22101,"	"10,5,28,10,1448,2118,2753,3234,3787,4339,4837,5437,6066,6695,7213,7720,7969,7900,17234,17220,17211,17024,"	"7357"
"2023/2/19"	"P1104385-00-A:SBGD230472400360"	"P1104384-00-A:SBGD230482400050"	"P1104383-00-A:SBGD230502402740"	"20"	"0"	"18268,18487,18722,18961,19209,19449,19688,19927,20166,20405,20644,20882,21122,21360,21600,21848,22052,22101,22101,22101,"	"16,38,239,1631,2283,2861,3458,4112,4798,5479,6195,6889,7623,8238,8793,9149,10572,17209,17199,17214,"	"8322"
"2023/2/19"	"P1104385-00-A:SBGD230482401670"	"P1104384-00-A:SBGD230482400440"	"P1104383-00-A:SBGD230502402750"	"21"	"0"	"18116,18265,18483,18721,18960,19208,19445,19685,19923,20163,20401,20639,20889,21127,21366,21605,21843,22048,22099,22099,22099,"	"15,7,28,67,1377,1967,2487,2973,3453,4035,4662,5274,5979,6672,7244,7725,8013,10429,17188,17189,17164,"	"7322"
"2023/2/19"	"P1104385-00-A:SBGD230472400160"	"P1104384-00-A:SBGD230482400450"	"P1104383-00-A:SBGD230502402760"	"21"	"0"	"18115,18265,18482,18722,18960,19199,19438,19678,19917,20155,20404,20644,20882,21121,21360,21599,21837,22045,22104,22104,22104,"	"3,9,46,142,1334,2023,2648,3244,3885,4603,5307,6006,6742,7409,8121,8585,8837,9285,17159,17140,17208,"	"8165"
"2023/2/19"	"P1104385-00-A:SBGD230452414520"	"P1104384-00-A:SBGD230482400650"	"P1104383-00-A:SBGD230502402770"	"22"	"0"	"18112,18235,18435,18674,18914,19152,19402,19642,19880,20119,20359,20598,20837,21076,21316,21554,21794,22023,22103,22103,22103,22102,"	"1,4,46,22,1080,1796,2540,3121,3797,4308,4878,5450,6086,6662,7265,7635,7949,8095,17209,17184,17174,16967,"	"7357"
"2023/2/19"	"P1104385-00-A:SBGD230482401200"	"P1104384-00-A:SBGD230482400620"	"P1104383-00-A:SBGD230502402780"	"20"	"0"	"18256,18470,18719,18958,19198,19437,19676,19915,20154,20392,20630,20870,21119,21357,21597,21835,22044,22100,22100,22100,"	"35,28,100,1395,2089,2720,3326,3910,4527,5264,5969,6691,7330,7945,8533,8867,9815,17240,17193,17210,"	"8030"
"2023/2/19"	"P1104385-00-A:SBGD230472400060"	"P1104384-00-A:SBGD230482400520"	"P1104383-00-A:SBGD230502402790"	"21"	"0"	"18131,18280,18505,18744,18984,19232,19472,19711,19950,20189,20429,20667,20907,21145,21384,21633,21871,22066,22098,22098,22098,"	"25,28,20,426,1659,2349,2975,3597,4154,4717,5291,5921,6635,7280,7827,8387,8611,12893,17214,17231,17177,"	"7840"
"2023/2/19"	"P1104385-00-A:SBGD230472400150"	"P1104384-00-A:SBGD230482400820"	"P1104383-00-A:SBGD230502402800"	"21"	"0"	"18090,18239,18442,18681,18930,19168,19407,19646,19885,20124,20363,20602,20840,21090,21326,21565,21804,22023,22107,22107,22107,"	"5,20,52,54,1425,2132,2769,3331,3845,4386,4877,5508,6254,7020,7633,8249,8714,8710,17195,17126,17113,"	"7900"
"2023/2/19"	"P1104385-00-A:SBGD230482400580"	"P1104384-00-A:SBGD230382512410"	"P1104383-00-A:SBGD230502402810"	"21"	"0"	"18113,18236,18477,18685,18956,19205,19443,19682,19879,20160,20357,20638,20877,21115,21365,21562,21843,22049,22101,22101,22101,"	"33,35,35,38,1178,1615,2050,2499,2909,3453,3814,4419,4902,5402,5775,6090,6307,10357,17223,17250,17219,"	"5847"
"2023/2/19"	"P1104385-00-A:SBGD230492418960"	"P1104384-00-A:SBGD230412506860"	"P1104383-00-A:SBGD230502402820"	"21"	"0"	"18114,18263,18480,18729,18969,19208,19447,19686,19925,20163,20402,20642,20880,21119,21368,21608,21847,22051,22098,22098,22098,"	"40,46,55,344,1610,2369,3019,3555,4169,4693,5318,6003,6649,7307,7974,8552,8857,11000,17210,17213,17199,"	"8037"
"2023/2/19"	"P1104385-00-A:SBGD230492418980"	"P1104384-00-A:SBGD230412507170"	"P1104383-00-A:SBGD230502402830"	"21"	"0"	"18133,18262,18478,18718,18956,19195,19434,19672,19912,20152,20391,20629,20878,21117,21356,21595,21834,22043,22100,22100,22100,"	"26,31,34,215,1375,2091,2769,3347,3931,4487,5069,5676,6393,7025,7638,8111,8457,9506,17186,17160,17195,"	"7712"
"2023/2/19"	"P1104385-00-A:SBGD230492418970"	"P1104384-00-A:SBGD230412507860"	"P1104383-00-A:SBGD230502402840"	"21"	"0"	"18128,18286,18512,18751,18990,19229,19468,19707,19947,20185,20434,20673,20913,21152,21390,21628,21867,22064,22100,22100,22100,"	"11,2,5,567,1706,2375,2900,3425,4012,4596,5236,5937,6699,7508,8307,8971,9335,12333,17210,17221,17190,"	"8298"
"2023/2/19"	"P1104385-00-A:SBGD230492419110"	"P1104384-00-A:SBGD230412506840"	"P1104383-00-A:SBGD230502402850"	"21"	"0"	"18128,18278,18503,18741,18990,19228,19468,19707,19946,20185,20423,20662,20901,21149,21389,21628,21867,22064,22099,22099,22099,"	"7,17,38,378,1409,2088,2628,3192,3785,4377,4997,5626,6302,7048,7707,8141,8377,12411,17204,17222,17204,"	"7664"
"2023/2/19"	"P1104385-00-A:SBGD230492419050"	"P1104384-00-A:SBGD230412507990"	"P1104383-00-A:SBGD230502402860"	"21"	"0"	"18126,18275,18509,18745,18984,19223,19462,19700,19939,20189,20427,20666,20905,21144,21382,21622,21861,22060,22101,22101,22101,"	"5,44,44,367,1431,2126,2688,3184,3857,4494,5143,5738,6380,7114,7729,8195,8494,11733,17232,17212,17215,"	"7774"
"2023/2/19"	"P1104385-00-A:SBGD230492419000"	"P1104384-00-A:SBGD230412507890"	"P1104383-00-A:SBGD230502402870"	"21"	"0"	"18129,18278,18504,18741,18980,19227,19466,19705,19943,20183,20422,20662,20900,21138,21377,21627,21866,22063,22099,22099,22099,"	"10,22,60,336,1395,2113,2711,3288,3806,4352,4860,5439,6111,6746,7382,7921,8244,12328,17155,17161,17126,"	"7443"
"2023/2/19"	"P1104385-00-A:SBGD230492419060"	"P1104384-00-A:SBGD230412508070"	"P1104383-00-A:SBGD230502402880"	"21"	"0"	"18125,18274,18498,18735,18985,19224,19463,19702,19941,20181,20420,20658,20897,21135,21375,21625,21863,22061,22101,22101,22101,"	"23,19,38,282,1270,1860,2346,2844,3409,3992,4562,5102,5731,6323,6948,7423,7640,11838,17188,17176,17196,"	"6979"
"2023/2/19"	"P1104385-00-A:SBGD230492419120"	"P1104384-00-A:SBGD230412508120"	"P1104383-00-A:SBGD230502402890"	"20"	"0"	"18274,18498,18695,18976,19215,19454,19693,19943,20181,20420,20618,20898,21095,21333,21614,21853,22062,22099,22099,22099,"	"7,30,90,1776,2402,2876,3334,3911,4509,5106,5623,6337,7014,7666,8375,8656,12164,17185,17207,17196,"	"7868"
"2023/2/19"	"P1104385-00-A:SBGD230492418950"	"P1104384-00-A:SBGD230412506740"	"P1104383-00-A:SBGD230502402900"	"22"	"0"	"18096,18245,18411,18648,18887,19167,19405,19645,19893,20132,20371,20568,20848,21088,21327,21566,21774,22024,22101,22101,22101,22096,"	"3,14,17,32,1257,2140,2746,3207,3797,4396,4986,5490,6320,7068,7784,8408,8802,8735,17274,17198,17206,16313,"	"7966"
"2023/2/19"	"P1104385-00-A:SBGD230492419010"	"P1104384-00-A:SBGD230412506550"	"P1104383-00-A:SBGD230502402910"	"20"	"0"	"18265,18484,18723,18972,19211,19450,19689,19927,20166,20406,20644,20883,21132,21368,21607,21846,22051,22099,22099,22099,"	"37,18,296,1512,2345,2978,3595,4181,4730,5334,6038,6660,7357,8043,8667,9001,10654,17228,17198,17186,"	"8141"
"2023/2/19"	"P1104385-00-A:SBGD230492419070"	"P1104384-00-A:SBGD230412508190"	"P1104383-00-A:SBGD230502402920"	"22"	"0"	"18115,18218,18449,18646,18885,19166,19405,19644,19884,20123,20362,20560,20840,21089,21287,21567,21804,22024,22100,22100,22100,22096,"	"18,14,33,53,882,1789,2350,2902,3418,3937,4502,5018,5727,6460,6979,7603,8075,8070,17202,17157,17174,16366,"	"7209"
"2023/2/19"	"P1104385-00-A:SBGD230492419020"	"P1104384-00-A:SBGD230412508570"	"P1104383-00-A:SBGD230502402930"	"21"	"0"	"18236,18438,18676,18915,19155,19403,19642,19880,20118,20357,20596,20836,21074,21323,21563,21801,22021,22100,22100,22100,22100,"	"35,47,26,1051,1717,2206,2618,3164,3703,4205,4762,5407,6047,6725,7229,7544,7543,17162,17157,17158,17040,"	"6934"
"2023/2/19"	"P1104385-00-A:SBGD230492419130"	"P1104384-00-A:SBGD230412508230"	"P1104383-00-A:SBGD230502402940"	"20"	"0"	"18259,18484,18722,18961,19201,19440,19679,19918,20157,20396,20635,20882,21120,21359,21598,21837,22044,22101,22101,22101,"	"29,29,123,932,1475,1932,2402,2940,3520,4084,4660,5263,5900,6439,6923,7266,9635,17286,17249,17255,"	"6569"
"2023/2/19"	"P1104385-00-A:SBGD230492419080"	"P1104384-00-A:SBGD230412506010"	"P1104383-00-A:SBGD230502402950"	"22"	"0"	"18113,18236,18436,18675,18914,19153,19392,19632,19881,20120,20360,20598,20834,21073,21312,21561,21801,22021,22100,22100,22100,22100,"	"5,12,40,27,1266,1989,2544,3096,3705,4304,4904,5508,6248,6982,7683,8380,8739,8778,17270,17304,17241,17175,"	"7963"
"2023/2/19"	"P1104385-00-A:SBGD230492419140"	"P1104384-00-A:SBGD230402402530"	"P1104383-00-A:SBGD230502402960"	"20"	"0"	"18263,18479,18718,18953,19192,19431,19670,19919,20158,20396,20635,20873,21112,21352,21591,21840,22046,22098,22098,22098,"	"2,8,209,1342,1996,2614,3193,3751,4308,4906,5525,6122,6752,7418,7845,8304,10253,17233,17221,17195,"	"7507"
"2023/2/19"	"P1104385-00-A:SBGD230492419030"	"P1104384-00-A:SBGD230412506990"	"P1104383-00-A:SBGD230502402970"	"21"	"0"	"18132,18255,18468,18705,18944,19191,19430,19669,19908,20148,20386,20625,20864,21112,21351,21590,21829,22040,22098,22098,22098,"	"34,17,9,48,1172,2039,2668,3227,3781,4334,4911,5527,6167,6828,7415,7925,8281,9323,17246,17194,17163,"	"7521"
"2023/2/19"	"P1104385-00-A:SBGD230492419090"	"P1104384-00-A:SBGD230412506280"	"P1104383-00-A:SBGD230502402980"	"21"	"0"	"18129,18257,18469,18708,18947,19185,19424,19662,19902,20151,20390,20629,20868,21107,21347,21586,21825,22038,22100,22100,22100,"	"17,31,12,66,1249,1999,2581,3137,3799,4456,5144,5895,6634,7314,7977,8596,8963,8985,17208,17201,17187,"	"8150"
"2023/2/19"	"P1104385-00-A:SBGD230492418990"	"P1104384-00-A:SBGD230402402590"	"P1104383-00-A:SBGD230502402990"	"21"	"0"	"18127,18251,18459,18709,18948,19186,19425,19665,19901,20140,20389,20628,20867,21106,21345,21583,21823,22036,22097,22097,22097,"	"20,32,20,138,1081,1798,2408,2997,3581,4158,4770,5433,6150,6807,7465,8097,8579,9008,17192,17246,17193,"	"7627"
"2023/2/19"	"P1104385-00-A:SBGD230492418930"	"P1104384-00-A:SBGD230412506130"	"P1104383-00-A:SBGD230502403000"	"21"	"0"	"18101,18224,18419,18657,18896,19135,19384,19623,19862,20101,20340,20579,20817,21056,21304,21542,21781,22007,22100,22100,22100,"	"24,4,11,39,1205,1752,2253,2762,3322,3943,4581,5213,5966,6792,7586,8284,8749,8735,17204,17166,17159,"	"7905"
"2023/2/19"	"P1104385-00-A:SBGD230492418900"	"P1104384-00-A:SBGD230412505990"	"P1104383-00-A:SBGD230502403010"	"21"	"0"	"18125,18274,18540,18779,19018,19215,19496,19736,19975,20214,20421,20659,20898,21138,21418,21656,21853,22081,22101,22101,22101,"	"8,14,12,379,1208,1783,2565,3118,3647,4217,4743,5355,6004,6608,7220,7629,7902,14738,17263,17221,17235,"	"7196"
"2023/2/19"	"P1104385-00-A:SBGD230492418920"	"P1104384-00-A:SBGD230412506950"	"P1104383-00-A:SBGD230502403020"	"21"	"0"	"18274,18455,18736,18933,19172,19412,19691,19930,20180,20378,20616,20855,21136,21374,21612,21851,22054,22102,22102,22102,22039,"	"16,30,318,1189,1800,2279,2725,3192,3691,4043,4575,5162,5912,6497,7057,7266,10745,17241,17237,17209,7985,"	"6587"
"2023/2/19"	"P1104385-00-A:SBGD230492418880"	"P1104384-00-A:SBGD230412506290"	"P1104383-00-A:SBGD230502403030"	"21"	"0"	"18243,18449,18688,18927,19176,19414,19652,19888,20127,20376,20615,20854,21092,21331,21570,21808,22026,22100,22100,22100,22097,"	"17,23,21,1084,1665,2186,2660,3169,3816,4388,5004,5599,6260,6824,7330,7591,7511,17230,17235,17186,16459,"	"6998"
"2023/2/19"	"P1104385-00-A:SBGD230492418870"	"P1104384-00-A:SBGD230412507600"	"P1104383-00-A:SBGD230502403040"	"21"	"0"	"18244,18409,18647,18893,19173,19412,19609,19890,20087,20326,20606,20845,21094,21334,21571,21811,22028,22102,22102,22102,22098,"	"8,53,26,699,1498,2099,2509,3152,3629,4201,4859,5508,6147,6658,7157,7455,7475,17222,17213,17210,16450,"	"6822"
"2023/2/19"	"P1104385-00-A:SBGD230492418910"	"P1104384-00-A:SBGD230412503020"	"P1104383-00-A:SBGD230502403050"	"21"	"0"	"18217,18449,18646,18927,19133,19373,19652,19892,20130,20328,20567,20847,21086,21324,21572,21811,22028,22099,22099,22099,22096,"	"8,17,2,2115,2689,3241,3864,4471,5149,5771,6546,7541,8386,9300,10075,10553,10659,17189,17204,17201,16475,"	"9572"
"2023/2/19"	"P1104385-00-A:SBGD230492418830"	"P1104384-00-A:SBGD230432401310"	"P1104383-00-A:SBGD230502403060"	"21"	"0"	"18240,18443,18682,18921,19161,19400,19639,19920,20127,20366,20605,20844,21083,21321,21559,21798,22027,22101,22101,22101,22100,"	"19,6,39,1020,1721,2279,2806,3438,4015,4673,5336,6143,6918,7641,8316,8889,8907,17196,17149,17161,16892,"	"7913"
"2023/2/19"	"P1104385-00-A:SBGD230492418820"	"P1104384-00-A:SBGD230412506610"	"P1104383-00-A:SBGD230502403070"	"21"	"0"	"18235,18436,18686,18924,19162,19401,19639,19878,20118,20357,20596,20844,21083,21323,21561,21800,22020,22101,22101,22101,22100,"	"57,68,10,978,1606,2167,2667,3196,3698,4266,4907,5589,6216,6794,7327,7663,7771,17275,17254,17241,17068,"	"6976"
"2023/2/19"	"P1104385-00-A:SBGD230492418780"	"P1104384-00-A:SBGD230412507400"	"P1104383-00-A:SBGD230502403080"	"21"	"0"	"18240,18442,18679,18918,19158,19397,19636,19884,20122,20361,20600,20839,21076,21316,21555,21804,22023,22100,22100,22100,22099,"	"37,40,74,967,1657,2236,2776,3325,3793,4267,4810,5387,5986,6571,7038,7426,7439,17240,17214,17205,17064,"	"6749"
"2023/2/19"	"P1104385-00-A:SBGD230492418790"	"P1104384-00-A:SBGD230412502710"	"P1104383-00-A:SBGD230502403090"	"20"	"0"	"18260,18475,18713,18953,19192,19430,19669,19908,20148,20397,20636,20874,21114,21353,21591,21828,22046,22100,22100,22100,"	"38,39,91,1072,1782,2388,2973,3471,3949,4592,5222,5834,6426,7054,7518,7850,9932,17251,17238,17235,"	"7102"
"2023/2/19"	"P1104385-00-A:SBGD230492418940"	"P1104384-00-A:SBGD230412506340"	"P1104383-00-A:SBGD230502403100"	"21"	"0"	"18134,18284,18511,18750,18989,19228,19466,19705,19954,20193,20433,20672,20910,21149,21387,21627,21864,22069,22098,22098,22098,"	"4,1,24,292,1372,1986,2481,2978,3534,4085,4663,5264,5935,6620,7343,7890,8179,13408,17177,17122,17133,"	"7334"
"2023/2/19"	"P1104385-00-A:SBGD230492418850"	"P1104384-00-A:SBGD230412507970"	"P1104383-00-A:SBGD230502403110"	"21"	"0"	"18131,18254,18465,18704,18943,19191,19430,19668,19907,20146,20386,20625,20863,21103,21353,21592,21831,22040,22101,22101,22101,"	"39,24,36,92,1075,1729,2202,2725,3218,3776,4385,4981,5606,6189,6856,7376,7584,9127,17224,17209,17214,"	"6955"
"2023/2/19"	"P1104385-00-A:SBGD230492418890"	"P1104384-00-A:SBGD230412507540"	"P1104383-00-A:SBGD230502403120"	"21"	"0"	"18126,18276,18500,18739,18988,19228,19466,19705,19943,20182,20421,20659,20909,21148,21387,21625,21863,22061,22101,22101,22101,"	"45,38,68,283,1359,1981,2568,3151,3812,4463,5121,5779,6520,7237,7934,8472,8663,11897,17170,17183,17160,"	"7930"
"2023/2/19"	"P1104385-00-A:SBGD230492418840"	"P1104384-00-A:SBGD230442404770"	"P1104383-00-A:SBGD230502403130"	"22"	"0"	"18128,18252,18461,18700,18905,19186,19424,19663,19903,20100,20339,20619,20858,21098,21337,21586,21783,22009,22101,22101,22101,22090,"	"32,37,46,7,1192,2012,2596,3090,3696,4225,4887,5720,6444,7221,7897,8502,8801,8823,17207,17222,17218,15256,"	"8044"
"2023/2/19"	"P1104385-00-A:SBGD230492418860"	"P1104384-00-A:SBGD230412508210"	"P1104383-00-A:SBGD230502403140"	"20"	"0"	"18250,18460,18699,18934,19173,19412,19661,19900,20139,20378,20617,20898,21096,21334,21573,21854,22056,22100,22100,22100,"	"20,15,60,1319,2066,2684,3253,3890,4531,5179,5874,6723,7314,8052,8618,8953,11211,17205,17196,17189,"	"8218"
"2023/2/19"	"P1104385-00-A:SBGD230492418810"	"P1104384-00-A:SBGD230412502770"	"P1104383-00-A:SBGD230502403150"	"21"	"0"	"18120,18243,18458,18697,18936,19174,19414,19611,19892,20089,20338,20619,20858,21097,21337,21574,21812,22028,22101,22101,22101,"	"25,44,39,28,844,1405,1901,2303,2917,3421,3997,4709,5329,5887,6476,6911,7240,7650,17218,17189,17226,"	"6626"
